ECG,EMG,HR,RESP,Seconds,footGSR,handGSR,interval in seconds,marker,newtime,stress,time,NNRR,AVNN,SDNN,RMSSD,pNN50,TP,ULF,VLF,LF,HF,LF_HF
0.105136364,0.825409091,87.54545455,44.80104545,322.5044545,7.972227273,7.424,0.71,10.72615385,52223.84095,0,322.5044545,0.977273,0.71,,0,0,,,0,0,0,
0.078909091,0.823772727,85.25,44.93554545,342.544,7.924522727,6.9424,0.71,10.71384615,52243.8805,0,342.544,0.977273,0.71,,0,0,,,0,0,0,
0.090840909,0.823909091,87.77272727,44.36622727,362.9486364,7.980477273,6.525,0.71,10.69410256,52264.28514,0,362.9486364,0.977273,0.71,,0,0,,,0,0,0,
0.084409091,0.827659091,87.25,44.98645455,383.9530227,7.578795455,6.1894,0.71,10.67538462,52285.28952,0,383.9530227,0.977273,0.71,,0,0,,,0,0,0,
0.094818182,0.832818182,83.40909091,44.62318182,405.0849773,7.388227273,5.8916,0.71,10.66435897,52306.42148,0,405.0849773,0.977273,0.71,,0,0,,,0,0,0,
0.100204545,0.828795455,84.31818182,44.22709091,425.6421818,7.236886364,5.7864,0.71,10.65358974,52326.97868,0,425.6421818,0.977273,0.71,,0,0,,,0,0,0,
0.117909091,0.829818182,81.56818182,46.01409091,446.7229091,7.209295455,5.5798,0.71,10.63974359,52348.05941,0,446.7229091,0.977273,0.71,,0,0,,,0,0,0,
0.104772727,0.826204545,95.61363636,44.17090909,467.0102273,7.421363636,5.4058,0.71,10.62692308,52368.34673,0,467.0102273,0.977273,0.71,,0,0,,,0,0,0,
0.075863636,0.824181818,90.29545455,44.09672727,486.9266136,7.281227273,5.2588,0.71,10.62,52388.26311,0,486.9266136,0.977273,0.71,,0,0,,,0,0,0,
0.088431818,0.833090909,84.06818182,45.16704545,507.6026364,7.358068182,5.1184,0.71,10.61179487,52408.93914,0,507.6026364,0.977273,0.71,,0,0,,,0,0,0,
0.087363636,0.829886364,84.34090909,43.91172727,528.1481364,7.212227273,5.0386,0.71,10.60102564,52429.48464,0,528.1481364,0.977273,0.71,,0,0,,,0,0,0,
0.101522727,0.826931818,85.02272727,44.47945455,548.7610682,7.190409091,4.9808,0.71,10.5925641,52450.09757,0,548.7610682,0.977273,0.71,,0,0,,,0,0,0,
0.081977273,0.8275,84.79545455,43.72177273,569.3167273,7.136772727,4.8968,0.71,10.57923077,52470.65323,0,569.3167273,0.977273,0.71,,0,0,,,0,0,0,
0.094790698,0.818093023,80.55813953,43.15586047,589.5723953,7.027232558,4.8618,0.71744186,10.56631579,52336.1643,0,589.5723953,0.976744,0.717619,0.0209773,0.0141352,0.0487805,0.000201364,0.000201364,0,0,0,
0.097090909,0.830681818,78.22727273,43.92859091,611.3005909,6.970363636,4.8428,0.712909091,10.56076923,52512.63709,0,611.3005909,0.977273,0.712977,0.0136373,0.0197508,0.0952381,6.40E-05,6.40E-05,0,0,0,
0.104372093,0.830302326,81.46511628,44.1095814,632.5311395,6.772744186,4.7946,0.71744186,10.55868421,52379.12305,0,632.5311395,0.976744,0.717619,0.0209773,0.0141352,0.0487805,0.000396376,0.000396376,0,0,0,
0.092136364,0.839704545,83.68181818,43.77572727,653.0806364,6.80475,4.764,0.71,10.55769231,52554.41714,0,653.0806364,0.977273,0.71,,0,0,,,0,0,0,
0.105,0.832,82.81818182,43.61859091,674.1598182,6.782704545,7.3378,0.704068182,10.55487179,52575.49632,0,674.1598182,0.977273,0.70393,0.023723,0.0222202,0.047619,0.0070207,0.0070207,0,0,0,
0.10102381,0.827309524,82.88095238,43.70038095,694.5022619,6.875428571,23.6096,0.740357143,10.55,52278.98079,0.071428571,694.5022619,0.97619,0.741098,0.0457918,0.0268928,0.1,0.0202608,0.0202608,0,0,0,
0.08297619,0.82702381,79,43.16671429,714.0537381,7.084214286,20.8338,0.744928571,10.54594595,52298.53226,0.119047619,714.0537381,0.97619,0.74422,0.0644723,0.033705,0.075,0.0548635,0.0548635,0,0,0,
0.026097561,0.820658537,115,43.01282927,733.221122,7.281707317,21.5524,0.750463415,10.53611111,52147.67829,0.12195122,733.221122,0.97561,0.749875,0.0646419,0.0309047,0.025641,0.0586644,0.0586644,0,0,0,
0.049341463,0.821780488,76.92682927,43.44341463,751.5436829,7.500853659,24.8898,0.750463415,10.52388889,52166.00085,0.12195122,751.5436829,0.97561,0.749875,0.0646419,0.0309047,0.025641,0.0594721,0.0594721,0,0,0,
0.082585366,0.822560976,81.56097561,43.35121951,770.0047317,7.369731707,27.5198,0.750463415,10.52,52184.4619,0.12195122,770.0047317,0.97561,0.749875,0.0646419,0.0309047,0.025641,0.0587303,0.0587303,0,0,0,
0.086829268,0.820560976,81.43902439,43.11058537,789.4822683,7.23502439,21.4582,0.758268293,10.51972222,52203.93944,0.12195122,789.4822683,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0263542,0.0263542,0,0,0,
0.102121951,0.827268293,82.70731707,43.39121951,808.3116098,7.175780488,20.7448,0.758268293,10.51944444,52222.76878,0.12195122,808.3116098,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0264338,0.0264338,0,0,0,
0.096634146,0.825,90.09756098,43.45082927,826.8229268,7.231219512,21.967,0.758268293,10.51972222,52241.2801,0.12195122,826.8229268,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0265614,0.0265614,0,0,0,
0.105097561,0.821317073,84,43.74931707,845.5860732,7.181902439,23.8386,0.758268293,10.51694444,52260.04324,0.12195122,845.5860732,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0265418,0.0265418,0,0,0,
0.098560976,0.815536585,80.80487805,43.16795122,865.4476585,7.150512195,21.897,0.758268293,10.51027778,52279.90483,0.12195122,865.4476585,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0267011,0.0267011,0,0,0,
0.111292683,0.818170732,81.92682927,43.2555122,885.6569024,7.345560976,19.2484,0.756707317,10.50388889,52300.11407,0.12195122,885.6569024,0.97561,0.756275,0.0437751,0.0146068,0.0512821,0.0258319,0.0258319,0,0,0,
0.092431818,0.825590909,86.38636364,43.73668182,906.3372273,7.510636364,18.9676,0.723090909,10.50948718,52807.67373,0.113636364,906.3372273,0.977273,0.721907,0.0252,0.00987541,0.0238095,0.00264302,0.00264302,0,0,0,
0.078106383,0.83387234,86.23404255,45.28097872,928.2073404,9.722361702,19.3132,0.663255319,11.97404762,53254.26836,0.276595745,928.2073404,0.978723,0.662239,0.0568042,0.0235523,0.0666667,0.0241924,0.0241924,0,0,0,
0.04994,1.21684,111.32,42.28156,946.7135,17.67812,24.6368,0.5939,10.576,53646.5321,1,946.7135,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0265297,0.0265297,0,0,0,
0.04702,1.13948,113.56,36.70528,963.41166,20.88954,22.0066,0.5887,10.54844444,53663.23026,1,963.41166,0.98,0.588857,0.025,0.0131664,0.0416667,0.00934388,0.00934388,0,0,0,
0.19166,1.00804,112.86,40.41876,978.65546,21.41146,20.885,0.5874,10.574,53678.47406,1,978.65546,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00652569,0.00652569,0,0,0,
0.07728,0.852,103.26,41.68712,998.21678,20.75518,19.2252,0.5874,10.48577778,53698.03538,1,998.21678,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00645091,0.00645091,0,0,0,
0.02548,1.04124,102.68,38.55212,1015.90584,17.85322,19.152,0.5874,10.39777778,53715.72444,1,1015.90584,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00660973,0.00660973,0,0,0,
0.05636,0.73638,117.8,41.48932,1032.4297,17.08384,19.9036,0.5874,10.39422222,53732.2483,1,1032.4297,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00653515,0.00653515,0,0,0,
-0.05712,0.9599,113.66,36.93272,1048.90584,16.02522,20.2002,0.5874,10.324,53748.72444,1,1048.90584,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.0064273,0.0064273,0,0,0,
0.0142,1.2052,104.78,35.2576,1065.0671,14.60062,21.872,0.5874,10.30622222,53764.8857,1,1065.0671,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00640234,0.00640234,0,0,0,
0.10088,1.4385,103.86,37.23056,1082.49674,13.82204,23.8666,0.59,10.306,53782.31534,1,1082.49674,0.98,0.590184,0.0293816,0.0161671,0.0625,0.01296,0.01296,0,0,0,
0.10246,0.84406,96.36,37.3942,1103.17422,13.5967,19.6236,0.5913,10.16333333,53802.99282,1,1103.17422,0.98,0.59151,0.0331355,0.0131664,0.0416667,0.0167512,0.0167512,0,0,0,
0.09106,0.85698,102.94,39.64972,1124.22064,14.0879,20.7804,0.5939,10.12866667,53824.03924,1,1124.22064,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0262237,0.0262237,0,0,0,
0.08298,0.79828,110.18,41.66564,1143.98714,14.43506,19.275,0.5939,10.14911111,53843.80574,0.94,1143.98714,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0262855,0.0262855,0,0,0,
0.05832,0.80292,103.24,40.34532,1163.9419,13.60856,20.6938,0.5939,10.14555556,53863.7605,1,1163.9419,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0261056,0.0261056,0,0,0,
0.08052,0.83058,92.8,42.88996,1185.20126,12.47586,20.5898,0.5874,10.12866667,53885.01986,1,1185.20126,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00648444,0.00648444,0,0,0,
0.05222,0.80042,101.9,42.95692,1207.27616,12.10698,21.0108,0.5874,10.11622222,53907.09476,1,1207.27616,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00630323,0.00630323,0,0,0,
-0.00566,0.73122,112.22,40.96556,1226.28648,13.68552,23.175,0.5874,10.198,53926.10508,1,1226.28648,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00653065,0.00653065,0,0,0,
0.12836,0.82488,109.32,40.65596,1246.9187,13.99558,21.1808,0.58868,10.23622222,53946.7373,1,1246.9187,0.98,0.588837,0.0211968,0.0092376,0.0208333,0.00622873,0.00622873,0,0,0,
0.114510204,0.841673469,99.69387755,42.35097959,1268.417347,13.20930612,20.8138,0.603204082,10.12818182,53848.73522,1,1268.417347,0.979592,0.603667,0.0309326,0.0161693,0.0638298,0.00412698,0.00412698,0,0,0,
0.08042,0.84798,118.16,41.85984,1289.40516,12.81264,21.6108,0.5874,10.11177778,53989.22376,1,1289.40516,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00641909,0.00641909,0,0,0,
0.07692,0.8317,100.9,41.16588,1310.35228,12.88284,20.063,0.5874,10.09244444,54010.17088,1,1310.35228,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00642314,0.00642314,0,0,0,
0.075265306,0.791061224,98.6122449,41.03685714,1331.515449,12.0447551,20.0432,0.603204082,10.08659091,53911.83333,1,1331.515449,0.979592,0.603667,0.0309326,0.00933536,0.0212766,0.00765027,0.00765027,0,0,0,
0.069212766,0.791170213,90.59574468,43.13944681,1353.015766,11.21748936,23.3488,0.645,10.08190476,53679.07679,0.808510638,1353.015766,0.978723,0.645,2.24E-08,0,0,,,0,0,0,
0.073638298,0.781468085,92.10638298,41.39902128,1374.083723,10.488,21.726,0.645,10.08452381,53700.14474,0.404255319,1374.083723,0.978723,0.645,2.24E-08,0,0,,,0,0,0,
0.02964,0.77652,99.5,39.04928,1394.50452,10.63642,20.0114,0.6002,10.05933333,54094.32312,0.46,1394.50452,0.98,0.599286,0.0292119,0.0130639,0.0416667,0.00652959,0.00652959,0,0,0,
0.01532,0.54916,103.24,38.2356,1414.87872,11.10894,19.9176,0.5874,10.06444444,54114.69732,0.62,1414.87872,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00641962,0.00641962,0,0,0,
0.06634,0.8188,104.66,36.85352,1434.30582,12.24224,21.3058,0.5874,10.04755556,54134.12442,1,1434.30582,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00632993,0.00632993,0,0,0,
0.15024,0.55448,120.68,36.747,1450.93678,13.18778,19.76,0.5874,10.04933333,54150.75538,1,1450.93678,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00656541,0.00656541,0,0,0,
-0.0188,0.5256,99.14,42.31704,1467.54196,12.99638,21.7544,0.5874,10.042,54167.36056,1,1467.54196,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00642725,0.00642725,0,0,0,
0.06604,0.85216,101.4,44.68012,1487.70194,12.49628,20.9018,0.5874,10.04377778,54187.52054,1,1487.70194,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00644509,0.00644509,0,0,0,
0.05444,0.89776,103.32,43.19744,1508.42192,12.44574,21.0294,0.5874,10.03822222,54208.24052,1,1508.42192,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00639299,0.00639299,0,0,0,
0.08758,0.90864,105.6,43.55428,1528.26962,12.47986,21.4014,0.5874,10.03222222,54228.08822,1,1528.26962,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00645879,0.00645879,0,0,0,
0.07858,0.8761,107.22,45.07712,1547.93158,12.19546,20.2246,0.5874,10.02733333,54247.75018,1,1547.93158,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00644919,0.00644919,0,0,0,
0.11592,0.9215,97.52,44.70592,1568.9084,11.1247,19.3834,0.5874,10.03355556,54268.727,0.88,1568.9084,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00644307,0.00644307,0,0,0,
0.05202,0.92602,106.54,38.06316,1589.00138,11.2683,23.2636,0.5939,10.03111111,54288.81998,1,1589.00138,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0259739,0.0259739,0,0,0,
0.064803922,0.817470588,107.3529412,37.27482353,1607.519314,10.88686275,20.8218,0.578352941,10.04391304,54422.15233,0.843137255,1607.519314,0.980392,0.5783,0.0522046,0.0226288,0.0612245,0.0337834,0.0337834,0,0,0,
0.06848,0.83688,107.42,36.0054,1627.72512,11.14698,21.2288,0.5939,10.102,54327.54372,1,1627.72512,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0262232,0.0262232,0,0,0,
0.06204,0.78872,103.78,35.51404,1647.81678,11.01296,20.4588,0.5939,10.12222222,54347.63538,0.96,1647.81678,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0263309,0.0263309,0,0,0,
0.07038,0.7713,98.88,35.71412,1669.35476,10.65882,18.9278,0.5939,10.15933333,54369.17336,0.6,1669.35476,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0260417,0.0260417,0,0,0,
0.07926,0.77686,103.96,35.93648,1690.35482,10.74524,18.5538,0.5874,10.16755556,54390.17342,0.72,1690.35482,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00646657,0.00646657,0,0,0,
0.02666,0.76458,113.7,35.28528,1708.94322,11.04552,18.943,0.5874,10.15977778,54408.76182,0.88,1708.94322,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00642708,0.00642708,0,0,0,
0.08384,1.40512,104.68,35.89432,1726.08254,10.8283,20.3604,0.5874,10.176,54425.90114,0.62,1726.08254,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00652595,0.00652595,0,0,0,
0.105,1.47016,93.44,37.80708,1747.14064,10.0738,20.315,0.5939,10.18044444,54446.95924,0,1747.14064,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0262022,0.0262022,0,0,0,
0.0806,1.4088,96.94,38.28696,1769.60776,10.34194,20.2128,0.5874,10.19911111,54469.42636,0.16,1769.60776,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00642143,0.00642143,0,0,0,
0.0401,1.33196,108.04,39.38764,1787.79496,11.26676,24.9848,0.5874,10.17333333,54487.61356,0.96,1787.79496,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00645743,0.00645743,0,0,0,
0.075019231,1.386884615,110.0192308,37.74911538,1803.986385,11.91780769,25.1758,0.556,10.19446809,54729.01788,1,1803.986385,0.980769,0.55551,0.0320508,0.013,0.04,0.00769208,0.00769208,0,0,0,
0.100764706,1.29345098,114.0980392,39.52196078,1824.411098,11.5677451,22.2712,0.552960784,10.25130435,54639.04412,1,1824.411098,0.980392,0.5537,0.032407,0.00928571,0.0204082,0.00819521,0.00819521,0,0,0,
0.0806,1.2105,103.86,39.626,1844.77416,11.17644,23.1868,0.58356,10.14555556,54544.59276,1,1844.77416,0.98,0.583612,0.0127946,0.0092376,0.0208333,0.0010584,0.0010584,0,0,0,
0.06092,1.199,112.98,38.74388,1864.84516,10.9214,24.6696,0.5874,10.15111111,54564.66376,0.82,1864.84516,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00642326,0.00642326,0,0,0,
0.0367,1.20044,104.24,37.41736,1884.19874,10.40686,23.9022,0.5874,10.16466667,54584.01734,0.16,1884.19874,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.0064805,0.0064805,0,0,0,
0.09686,1.17544,104.72,36.91436,1904.17158,10.40588,23.2152,0.5874,10.18888889,54603.99018,0.12,1904.17158,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00643144,0.00643144,0,0,0,
0.054038462,1.2015,105.4423077,36.901,1923.648865,10.58901923,21.7504,0.564653846,10.26042553,54848.68037,0.423076923,1923.648865,0.980769,0.564333,0.0515118,0.0224013,0.06,0.0334579,0.0334579,0,0,0,
0.083722222,1.244537037,116.0925926,34.51974074,1943.140963,12.18083333,20.1496,0.533962963,10.48510204,55076.70293,1,1943.140963,0.981481,0.534302,0.057249,0.026903,0.0192308,0.0585434,0.0585434,0,0,0,
0.07162963,1.255407407,120.7222222,32.34962963,1963.542352,13.80387037,19.3828,0.527944444,15.71,55097.10431,0.907407407,1963.542352,0.981481,0.52817,0.0380676,0.0178891,0.0192308,0.0261297,0.0261297,0,0,0,
0.058862745,1.074372549,107.7058824,31.51356863,1985.316804,12.73729412,18.5786,0.561784314,10.90891304,54799.94982,0.901960784,1985.316804,0.980392,0.5627,0.0414065,0.0130314,0.0408163,0.0201082,0.0201082,0,0,0,
0.06098,1.0441,104.98,32.3864,2005.87224,12.02108,17.8556,0.5874,10.88444444,54705.69084,0.9,2005.87224,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.0064401,0.0064401,0,0,0,
0.05,1.02008,120.42,32.80744,2026.18456,11.65766,17.6912,0.5874,11.00244444,54726.00316,0.9,2026.18456,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00650624,0.00650624,0,0,0,
0.06332,0.9265,108.3,32.00672,2046.33288,12.3888,25.5632,0.5874,11.064,54746.15148,1,2046.33288,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00642895,0.00642895,0,0,0,
0.0654,1.13836,102.16,31.65824,2066.68904,11.5022,22.9646,0.5874,11.07711111,54766.50764,1,2066.68904,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00647777,0.00647777,0,0,0,
0.05392,1.19884,97.42,31.59216,2087.9587,10.96498,21.5294,0.5874,11.09111111,54787.7773,0.82,2087.9587,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00643126,0.00643126,0,0,0,
0.0973,1.15976,102.36,32.34092,2109.2761,10.8133,22.2296,0.59252,11.07733333,54809.0947,0.76,2109.2761,0.98,0.592755,0.0250387,0.0092376,0.0208333,0.00609345,0.00609345,0,0,0,
0.132851064,1.094914894,96.19148936,34.28276596,2131.261532,10.47346809,23.4644,0.636829787,11.09690476,54457.32255,0.404255319,2131.261532,0.978723,0.638043,0.0201406,0.00954056,0.0222222,0.00110084,0.00110084,0,0,0,
0.064319149,1.080085106,90,32.40029787,2152.324,10.04591489,21.4818,0.645,11.09547619,54478.38502,0.106382979,2152.324,0.978723,0.645,2.24E-08,0,0,,,0,0,0,
0.029851064,1.052,90.25531915,32.59761702,2173.052809,9.833702128,22.8422,0.645,11.0852381,54499.11383,0.106382979,2173.052809,0.978723,0.645,2.24E-08,0,0,,,0,0,0,
0.079638298,1.052553191,94.44680851,32.75353191,2193.525,9.646191489,22.4496,0.645,11.04357143,54519.58602,0.106382979,2193.525,0.978723,0.645,2.24E-08,0,0,,,0,0,0,
0.081333333,1.073854167,99.45833333,32.962375,2213.475792,9.4769375,20.7402,0.627770833,11.00348837,54669.31375,0.104166667,2213.475792,0.979167,0.627404,0.0417813,0.0250777,0.0869565,0.0180829,0.0180829,0,0,0,
0.0816,1.0776,98.46,32.87292,2233.35102,9.79198,20.1262,0.5939,10.98111111,54933.16962,0,2233.35102,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0261912,0.0261912,0,0,0,
0.10088,1.16888,96.48,33.13396,2254.87224,9.93618,19.2126,0.5874,10.95488889,54954.69084,0,2254.87224,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00642853,0.00642853,0,0,0,
0.06982,1.1714,107.56,32.9934,2276.12768,10.74614,18.796,0.5874,10.80977778,54975.94628,0.62,2276.12768,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00641259,0.00641259,0,0,0,
0.08434,1.17148,107,35.7066,2295.79486,11.70318,18.2792,0.5874,10.77266667,54995.61346,0.9,2295.79486,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00646341,0.00646341,0,0,0,
0.07706,1.10416,102.6,38.56076,2315.56774,11.63832,20.3418,0.5874,10.81444444,55015.38634,0.9,2315.56774,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00648671,0.00648671,0,0,0,
0.066,1.11008,97.96,36.83944,2336.96904,11.19046,23.4068,0.5939,10.83155556,55036.78764,1,2336.96904,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0262182,0.0262182,0,0,0,
0.09496,1.1328,103.04,36.3374,2357.91094,11.1679,21.7022,0.5926,10.92911111,55057.72954,0.9,2357.91094,0.98,0.592837,0.0364562,0.0228633,0.0625,0.0210736,0.0210736,0,0,0,
0.071703704,1.111203704,109.3333333,36.05196296,2376.434815,11.25690741,21.116,0.543592593,10.96795918,55509.99678,0.907407407,2376.434815,0.981481,0.542887,0.0428753,0.0200317,0.0384615,0.0233081,0.0233081,0,0,0,
0.075833333,1.080759259,110.7222222,34.82692593,2397.498204,11.73603704,26.8456,0.527944444,11.03142857,55531.06017,0.925925926,2397.498204,0.981481,0.52817,0.0380676,0.0178891,0.0192308,0.0258645,0.0258645,0,0,0,
0.08062963,1.0335,121.3703704,34.51492593,2418.069204,12.57892593,31.2198,0.527944444,11.96285714,55551.63117,1,2418.069204,0.981481,0.52817,0.0380676,0.0178891,0.0192308,0.0259456,0.0259456,0,0,0,
0.085111111,1.154222222,111.037037,31.54018519,2439.029796,12.25518519,27.9422,0.527944444,11.13081633,55572.59176,1,2439.029796,0.981481,0.52817,0.0380676,0.0178891,0.0192308,0.0259293,0.0259293,0,0,0,
0.10312963,1.209537037,112.2037037,31.167,2460.022722,12.29051852,25.2356,0.527944444,11.04265306,55593.58469,1,2460.022722,0.981481,0.52817,0.0380676,0.0178891,0.0192308,0.0259323,0.0259323,0,0,0,
0.08487037,1.050555556,114.4444444,31.34451852,2480.660685,12.47518519,22.5846,0.533962963,10.98857143,55614.22265,1,2480.660685,0.981481,0.534302,0.057249,0.026903,0.0192308,0.0596976,0.0596976,0,0,0,
0.148615385,1.129403846,105.7115385,31.37026923,2502.743135,11.94288462,25.1238,0.553403846,10.96106383,55427.77463,1,2502.743135,0.980769,0.554137,0.0469677,0.0158405,0.06,0.0281761,0.0281761,0,0,0,
0.04528,1.08168,113.56,30.85688,2524.6826,11.74868,22.4496,0.5939,10.94844444,55224.5012,1,2524.6826,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0255813,0.0255813,0,0,0,
-0.35228,1.09248,118.94,34.94196,2541.10592,11.36142,21.9124,0.5874,10.89088889,55240.92452,1,2541.10592,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.0063937,0.0063937,0,0,0,
0.02744,1.56168,112.46,38.201,2554.87488,11.27316,21.6352,0.5887,10.89288889,55254.69348,0.9,2554.87488,0.98,0.588857,0.025,0.0208497,0.0416667,0.00912835,0.00912835,0,0,0,
-0.0106,1.32906,106.42,35.40088,2568.70582,11.08104,22.4654,0.5809,10.85377778,55268.52442,1,2568.70582,0.98,0.580898,0.0294408,0.0208497,0.0416667,0.00920405,0.00920405,0,0,0,
0.151018519,1.226611111,114.037037,34.16322222,2584.020241,10.97709259,22.7634,0.533962963,10.79877551,55717.5822,0.907407407,2584.020241,0.981481,0.533075,0.0403475,0.0200317,0.0384615,0.024214,0.024214,0,0,0,
-0.013185185,1.873481481,112.6851852,31.32955556,2603.887667,11.09118519,27.5318,0.527944444,10.77428571,55737.44963,0.962962963,2603.887667,0.981481,0.52817,0.0380676,0.0178891,0.0192308,0.0260882,0.0260882,0,0,0,
0.042660377,1.928566038,108.3962264,31.3629434,2624.458868,10.8645283,22.936,0.537981132,10.73854167,55655.72287,0.660377358,2624.458868,0.981132,0.538404,0.042219,0.018134,0.0784314,0.024372,0.024372,0,0,0,
0.07322,1.7038,111.78,31.7928,2646.41286,11.24654,22.783,0.5861,10.69777778,55346.23146,0.98,2646.41286,0.98,0.586204,0.0472643,0.0264343,0.104167,0.0310538,0.0310538,0,0,0,
0.06376,0.78134,122.84,30.781,2664.86066,11.21092,23.236,0.5926,10.67,55364.67926,1,2664.86066,0.98,0.592837,0.0364562,0.0208497,0.0416667,0.0217673,0.0217673,0,0,0,
0.04484,0.5949,115.26,30.09352,2683.62326,10.9911,21.422,0.5874,10.62466667,55383.44186,0.8,2683.62326,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.0063074,0.0063074,0,0,0,
0.06472,0.5973,113.52,29.6352,2701.43874,11.2542,20.3708,0.5874,10.58244444,55401.25734,0.9,2701.43874,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00648293,0.00648293,0,0,0,
0.0522,0.57672,115.68,29.81232,2719.45034,11.64226,19.2902,0.5874,10.56688889,55419.26894,0.9,2719.45034,0.98,0.587531,0.0195737,0.0092376,0.0208333,inf,inf,0,0,0,
0.08512,0.7291,115.34,29.6176,2735.84254,12.03158,21.491,0.5874,10.53266667,55435.66114,0.9,2735.84254,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00650648,0.00650648,0,0,0,
0.0603,0.66314,112.8,30.7788,2754.29286,12.5018,22.0774,0.5874,10.58266667,55454.11146,0.9,2754.29286,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00649156,0.00649156,0,0,0,
-0.00262,0.93174,112.26,34.77824,2770.37546,13.04286,22.2374,0.5874,10.79844444,55470.19406,0.9,2770.37546,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00640611,0.00640611,0,0,0,
0.02674,0.83564,114.36,36.0722,2785.32252,12.9094,23.752,0.5809,11.45266667,55485.14112,0.9,2785.32252,0.98,0.580898,0.0294408,0.0208497,0.0416667,0.00905046,0.00905046,0,0,0,
0.074407407,0.871759259,112,28.33340741,2799.791,12.46751852,25.2916,0.533962963,10.78530612,55933.35296,0.907407407,2799.791,0.981481,0.533075,0.0403475,0.0200317,0.0384615,0.0244134,0.0244134,0,0,0,
0.034074074,0.837703704,110.537037,27.32548148,2820.401444,12.12987037,28.082,0.53637037,10.73428571,55953.96341,1,2820.401444,0.981481,0.536755,0.0415909,0.0126499,0.0384615,0.0242964,0.0242964,0,0,0,
0.08148,0.83768,110.2,26.14052,2844.4697,11.82072,28.9378,0.5835,10.70422222,55544.2883,1,2844.4697,0.98,0.584878,0.0242355,0.0131664,0.0416667,0.00732454,0.00732454,0,0,0,
0.08354,0.80938,103.26,26.8094,2865.4297,11.38316,25.5172,0.5874,10.656,55565.2483,1,2865.4297,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00640713,0.00640713,0,0,0,
0.05532,0.7896,106.5,27.19472,2885.37812,10.87574,26.3618,0.5874,10.61533333,55585.19672,0.84,2885.37812,0.98,0.587531,0.0195737,0.0092376,0.0208333,0.00648485,0.00648485,0,0,0,
